660,25.00,10326.57,39.00,349.50
661,33.30,10318.24,39.00,349.50
662,32.30,10326.04,39.00,349.50
663,24.10,10324.76,39.00,349.50
664,25.00,10324.70,39.00,349.50
665,23.80,10325.09,39.00,349.50
666,24.10,10325.27,39.00,349.50
667,29.60,10325.25,39.00,349.50
668,35.70,10326.13,39.00,349.50
669,30.00,10326.12,39.00,349.50
670,36.80,10325.45,39.00,349.50
671,20.80,10325.38,39.00,349.50
672,37.50,10327.31,39.00,349.50
673,33.30,10327.31,39.00,349.50
674,30.00,10326.47,40.00,349.50
675,27.60,10327.34,40.00,349.50
676,26.70,10327.30,40.00,349.50
677,26.70,10327.52,40.00,349.50
678,31.00,10327.48,40.00,349.50
679,21.40,10328.44,40.00,349.50
680,33.30,10326.57,40.00,349.50
681,26.70,10327.86,40.00,349.50
682,27.60,10328.49,40.00,349.50
683,41.40,10328.79,40.00,349.50
684,27.60,10328.91,40.00,349.50
685,33.30,10329.19,40.00,349.50
686,25.00,10329.28,40.00,349.50
687,28.00,10329.09,40.00,349.50
688,33.30,10328.45,40.00,349.50
689,39.10,10328.68,40.00,349.50
690,32.10,10329.08,40.00,349.50
691,47.10,10329.18,40.00,349.50
692,53.10,10329.50,34.00,349.50
693,52.80,10330.25,34.00,349.50
694,62.50,10331.69,34.00,349.50
695,62.50,10331.98,34.00,349.50
696,65.60,10331.05,34.00,349.50
697,40.70,10300.64,34.00,349.50
698,48.70,10326.43,34.00,349.50
699,58.80,10327.76,34.00,349.50
700,55.90,10327.74,34.00,349.50
701,48.60,10329.04,34.00,349.50
702,58.80,10330.29,34.00,349.50
703,51.60,10327.06,34.00,349.50
704,41.90,10325.99,34.00,349.50
705,41.90,10327.45,34.00,349.50
706,24.10,10327.60,34.00,349.50
707,36.40,10327.82,34.00,349.50
708,38.70,10326.66,34.00,349.50
709,37.00,10327.89,38.00,349.50
710,52.90,10328.46,38.00,349.50
711,44.10,10327.53,38.00,349.50
712,40.60,10327.50,38.00,349.50
713,44.40,10328.27,38.00,349.50
714,40.00,10332.02,38.00,349.50
715,45.20,10333.56,38.00,349.50
716,39.40,10325.33,38.00,349.50
717,41.70,10327.59,38.00,349.50
718,34.50,10324.50,38.00,349.50
719,40.60,10324.46,38.00,349.50
720,43.30,10325.58,38.00,349.50
721,43.80,10326.36,38.00,349.50
722,34.30,10326.27,38.00,349.50
723,53.60,10326.42,38.00,349.50
724,45.70,10327.50,38.00,349.50
725,48.10,10327.30,32.00,349.50
726,41.90,10326.37,32.00,349.50
727,22.20,10328.13,32.00,349.50
728,35.50,10328.13,32.00,349.50
729,30.30,10328.41,32.00,349.50
730,29.60,10328.82,32.00,349.50
731,45.20,10312.63,32.00,349.50
732,44.10,10319.96,32.00,349.50
733,58.60,10327.25,32.00,349.50
734,44.70,10327.20,32.00,349.50
735,37.00,10327.16,32.00,349.50
736,40.00,10327.12,32.00,349.50
